sensor,valor,unidade,status,timestamp,ciclo,tipo,nome,estado,codigo,severidade
,28.0,,,2026-06-28 10:58:47,453,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,58.5524,C,OK,2026-06-28 10:58:50,454,leitura,,,,
TQ-MIX-LT,55.3043,%,OK,2026-06-28 10:58:50,454,leitura,,,,
TQ-MIX-PT,2.10609,BAR,OK,2026-06-28 10:58:50,454,leitura,,,,
RES-Q-TT,73.5978,C,OK,2026-06-28 10:58:50,454,leitura,,,,
RES-F-TT,13.4162,C,OK,2026-06-28 10:58:50,454,leitura,,,,
,28.0,,,2026-06-28 10:58:50,454,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:58:50,454,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,61.7608,C,OK,2026-06-28 10:58:53,455,leitura,,,,
TQ-MIX-LT,56.2243,%,OK,2026-06-28 10:58:53,455,leitura,,,,
TQ-MIX-PT,2.12449,BAR,OK,2026-06-28 10:58:53,455,leitura,,,,
RES-Q-TT,73.8854,C,OK,2026-06-28 10:58:53,455,leitura,,,,
RES-F-TT,13.2625,C,OK,2026-06-28 10:58:53,455,leitura,,,,
,28.0,,,2026-06-28 10:58:53,455,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:58:53,455,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,58.4786,C,OK,2026-06-28 10:58:56,456,leitura,,,,
TQ-MIX-LT,57.1443,%,OK,2026-06-28 10:58:56,456,leitura,,,,
TQ-MIX-PT,2.14289,BAR,OK,2026-06-28 10:58:56,456,leitura,,,,
RES-Q-TT,73.6093,C,OK,2026-06-28 10:58:56,456,leitura,,,,
RES-F-TT,13.0864,C,OK,2026-06-28 10:58:56,456,leitura,,,,
,28.0,,,2026-06-28 10:58:56,456,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:58:56,456,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,61.4886,C,OK,2026-06-28 10:58:59,457,leitura,,,,
TQ-MIX-LT,58.0643,%,OK,2026-06-28 10:58:59,457,leitura,,,,
TQ-MIX-PT,2.16129,BAR,OK,2026-06-28 10:58:59,457,leitura,,,,
RES-Q-TT,73.6145,C,OK,2026-06-28 10:58:59,457,leitura,,,,
RES-F-TT,12.9848,C,OK,2026-06-28 10:58:59,457,leitura,,,,
,28.0,,,2026-06-28 10:58:59,457,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:58:59,457,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,58.6357,C,OK,2026-06-28 10:59:02,458,leitura,,,,
TQ-MIX-LT,58.9843,%,OK,2026-06-28 10:59:02,458,leitura,,,,
TQ-MIX-PT,2.17969,BAR,OK,2026-06-28 10:59:02,458,leitura,,,,
RES-Q-TT,73.8483,C,OK,2026-06-28 10:59:02,458,leitura,,,,
RES-F-TT,12.9977,C,OK,2026-06-28 10:59:02,458,leitura,,,,
,28.0,,,2026-06-28 10:59:02,458,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:02,458,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,61.5812,C,OK,2026-06-28 10:59:05,459,leitura,,,,
TQ-MIX-LT,59.9043,%,OK,2026-06-28 10:59:05,459,leitura,,,,
TQ-MIX-PT,2.19809,BAR,OK,2026-06-28 10:59:05,459,leitura,,,,
RES-Q-TT,73.7811,C,OK,2026-06-28 10:59:05,459,leitura,,,,
RES-F-TT,12.7817,C,OK,2026-06-28 10:59:05,459,leitura,,,,
,28.0,,,2026-06-28 10:59:05,459,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:05,459,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,58.6577,C,OK,2026-06-28 10:59:08,460,leitura,,,,
TQ-MIX-LT,60.8243,%,OK,2026-06-28 10:59:08,460,leitura,,,,
TQ-MIX-PT,2.21649,BAR,OK,2026-06-28 10:59:08,460,leitura,,,,
RES-Q-TT,74.0403,C,OK,2026-06-28 10:59:08,460,leitura,,,,
RES-F-TT,12.5097,C,OK,2026-06-28 10:59:08,460,leitura,,,,
,28.0,,,2026-06-28 10:59:08,460,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:08,460,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,61.584,C,OK,2026-06-28 10:59:11,461,leitura,,,,
TQ-MIX-LT,61.7443,%,OK,2026-06-28 10:59:11,461,leitura,,,,
TQ-MIX-PT,2.23489,BAR,OK,2026-06-28 10:59:11,461,leitura,,,,
RES-Q-TT,73.857,C,OK,2026-06-28 10:59:11,461,leitura,,,,
RES-F-TT,12.492,C,OK,2026-06-28 10:59:11,461,leitura,,,,
,28.0,,,2026-06-28 10:59:11,461,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:11,461,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,58.2628,C,OK,2026-06-28 10:59:14,462,leitura,,,,
TQ-MIX-LT,62.6643,%,OK,2026-06-28 10:59:14,462,leitura,,,,
TQ-MIX-PT,2.25329,BAR,OK,2026-06-28 10:59:14,462,leitura,,,,
RES-Q-TT,73.5642,C,OK,2026-06-28 10:59:14,462,leitura,,,,
RES-F-TT,12.3587,C,OK,2026-06-28 10:59:14,462,leitura,,,,
,28.0,,,2026-06-28 10:59:14,462,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:14,462,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,61.4365,C,OK,2026-06-28 10:59:17,463,leitura,,,,
TQ-MIX-LT,63.5843,%,OK,2026-06-28 10:59:17,463,leitura,,,,
TQ-MIX-PT,2.27169,BAR,OK,2026-06-28 10:59:17,463,leitura,,,,
RES-Q-TT,73.7473,C,OK,2026-06-28 10:59:17,463,leitura,,,,
RES-F-TT,12.1933,C,OK,2026-06-28 10:59:17,463,leitura,,,,
,28.0,,,2026-06-28 10:59:17,463,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:17,463,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,58.1751,C,OK,2026-06-28 10:59:20,464,leitura,,,,
TQ-MIX-LT,64.5043,%,OK,2026-06-28 10:59:20,464,leitura,,,,
TQ-MIX-PT,2.29009,BAR,OK,2026-06-28 10:59:20,464,leitura,,,,
RES-Q-TT,73.5505,C,OK,2026-06-28 10:59:20,464,leitura,,,,
RES-F-TT,12.0488,C,OK,2026-06-28 10:59:20,464,leitura,,,,
,28.0,,,2026-06-28 10:59:20,464,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:20,464,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,61.3179,C,OK,2026-06-28 10:59:23,465,leitura,,,,
TQ-MIX-LT,65.4243,%,OK,2026-06-28 10:59:23,465,leitura,,,,
TQ-MIX-PT,2.30849,BAR,OK,2026-06-28 10:59:23,465,leitura,,,,
RES-Q-TT,73.6797,C,OK,2026-06-28 10:59:23,465,leitura,,,,
RES-F-TT,11.8706,C,OK,2026-06-28 10:59:23,465,leitura,,,,
,28.0,,,2026-06-28 10:59:23,465,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:23,465,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,58.4612,C,OK,2026-06-28 10:59:26,466,leitura,,,,
TQ-MIX-LT,66.3443,%,OK,2026-06-28 10:59:26,466,leitura,,,,
TQ-MIX-PT,2.32689,BAR,OK,2026-06-28 10:59:26,466,leitura,,,,
RES-Q-TT,73.9507,C,OK,2026-06-28 10:59:26,466,leitura,,,,
RES-F-TT,11.9929,C,OK,2026-06-28 10:59:26,466,leitura,,,,
,28.0,,,2026-06-28 10:59:26,466,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:26,466,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,61.6891,C,OK,2026-06-28 10:59:29,467,leitura,,,,
TQ-MIX-LT,67.2643,%,OK,2026-06-28 10:59:29,467,leitura,,,,
TQ-MIX-PT,2.34529,BAR,OK,2026-06-28 10:59:29,467,leitura,,,,
RES-Q-TT,74.0476,C,OK,2026-06-28 10:59:29,467,leitura,,,,
RES-F-TT,12.2549,C,OK,2026-06-28 10:59:29,467,leitura,,,,
,28.0,,,2026-06-28 10:59:29,467,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:29,467,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,58.7224,C,OK,2026-06-28 10:59:32,468,leitura,,,,
TQ-MIX-LT,68.1843,%,OK,2026-06-28 10:59:32,468,leitura,,,,
TQ-MIX-PT,2.36369,BAR,OK,2026-06-28 10:59:32,468,leitura,,,,
RES-Q-TT,74.228,C,OK,2026-06-28 10:59:32,468,leitura,,,,
RES-F-TT,12.2058,C,OK,2026-06-28 10:59:32,468,leitura,,,,
,28.0,,,2026-06-28 10:59:32,468,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:32,468,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,61.975,C,OK,2026-06-28 10:59:35,469,leitura,,,,
TQ-MIX-LT,69.1043,%,OK,2026-06-28 10:59:35,469,leitura,,,,
TQ-MIX-PT,2.38209,BAR,OK,2026-06-28 10:59:35,469,leitura,,,,
RES-Q-TT,74.4559,C,OK,2026-06-28 10:59:35,469,leitura,,,,
RES-F-TT,12.0516,C,OK,2026-06-28 10:59:35,469,leitura,,,,
,28.0,,,2026-06-28 10:59:35,469,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:35,469,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,58.7606,C,OK,2026-06-28 10:59:38,470,leitura,,,,
TQ-MIX-LT,70.0243,%,OK,2026-06-28 10:59:38,470,leitura,,,,
TQ-MIX-PT,2.40049,BAR,OK,2026-06-28 10:59:38,470,leitura,,,,
RES-Q-TT,74.4049,C,OK,2026-06-28 10:59:38,470,leitura,,,,
RES-F-TT,11.8277,C,OK,2026-06-28 10:59:38,470,leitura,,,,
,28.0,,,2026-06-28 10:59:38,470,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:38,470,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,62.0184,C,OK,2026-06-28 10:59:41,471,leitura,,,,
TQ-MIX-LT,70.9443,%,OK,2026-06-28 10:59:41,471,leitura,,,,
TQ-MIX-PT,2.41889,BAR,OK,2026-06-28 10:59:41,471,leitura,,,,
RES-Q-TT,74.6324,C,OK,2026-06-28 10:59:41,471,leitura,,,,
RES-F-TT,11.562,C,OK,2026-06-28 10:59:41,471,leitura,,,,
,28.0,,,2026-06-28 10:59:41,471,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:41,471,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,59.0239,C,OK,2026-06-28 10:59:44,472,leitura,,,,
TQ-MIX-LT,71.8643,%,OK,2026-06-28 10:59:44,472,leitura,,,,
TQ-MIX-PT,2.43729,BAR,OK,2026-06-28 10:59:44,472,leitura,,,,
RES-Q-TT,74.8619,C,OK,2026-06-28 10:59:44,472,leitura,,,,
RES-F-TT,11.5101,C,OK,2026-06-28 10:59:44,472,leitura,,,,
,28.0,,,2026-06-28 10:59:44,472,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:44,472,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,59.1506,C,OK,2026-06-28 10:59:47,473,leitura,,,,
TQ-MIX-LT,72.7843,%,OK,2026-06-28 10:59:47,473,leitura,,,,
TQ-MIX-PT,2.45569,BAR,OK,2026-06-28 10:59:47,473,leitura,,,,
RES-Q-TT,74.9409,C,OK,2026-06-28 10:59:47,473,leitura,,,,
RES-F-TT,11.7799,C,OK,2026-06-28 10:59:47,473,leitura,,,,
,28.0,,,2026-06-28 10:59:47,473,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:47,473,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,59.1509,C,OK,2026-06-28 10:59:50,474,leitura,,,,
TQ-MIX-LT,73.7043,%,OK,2026-06-28 10:59:50,474,leitura,,,,
TQ-MIX-PT,2.47409,BAR,OK,2026-06-28 10:59:50,474,leitura,,,,
RES-Q-TT,74.9541,C,OK,2026-06-28 10:59:50,474,leitura,,,,
RES-F-TT,11.7415,C,OK,2026-06-28 10:59:50,474,leitura,,,,
,28.0,,,2026-06-28 10:59:50,474,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:50,474,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,59.1454,C,OK,2026-06-28 10:59:53,475,leitura,,,,
TQ-MIX-LT,74.6243,%,OK,2026-06-28 10:59:53,475,leitura,,,,
TQ-MIX-PT,2.49249,BAR,OK,2026-06-28 10:59:53,475,leitura,,,,
RES-Q-TT,75.027,C,OK,2026-06-28 10:59:53,475,leitura,,,,
RES-F-TT,11.5007,C,OK,2026-06-28 10:59:53,475,leitura,,,,
,28.0,,,2026-06-28 10:59:53,475,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:53,475,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,59.1751,C,OK,2026-06-28 10:59:56,476,leitura,,,,
TQ-MIX-LT,75.5443,%,OK,2026-06-28 10:59:56,476,leitura,,,,
TQ-MIX-PT,2.51089,BAR,OK,2026-06-28 10:59:56,476,leitura,,,,
RES-Q-TT,74.9883,C,OK,2026-06-28 10:59:56,476,leitura,,,,
RES-F-TT,11.7354,C,OK,2026-06-28 10:59:56,476,leitura,,,,
,28.0,,,2026-06-28 10:59:56,476,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:56,476,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,59.0819,C,OK,2026-06-28 10:59:59,477,leitura,,,,
TQ-MIX-LT,76.4643,%,OK,2026-06-28 10:59:59,477,leitura,,,,
TQ-MIX-PT,2.52929,BAR,OK,2026-06-28 10:59:59,477,leitura,,,,
RES-Q-TT,74.9427,C,OK,2026-06-28 10:59:59,477,leitura,,,,
RES-F-TT,11.4994,C,OK,2026-06-28 10:59:59,477,leitura,,,,
,28.0,,,2026-06-28 10:59:59,477,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:59:59,477,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,64.5529,C,OK,2026-06-28 11:00:02,478,leitura,,,,
TQ-MIX-LT,77.2243,%,OK,2026-06-28 11:00:02,478,leitura,,,,
TQ-MIX-PT,2.54449,BAR,OK,2026-06-28 11:00:02,478,leitura,,,,
RES-Q-TT,75.2176,C,OK,2026-06-28 11:00:02,478,leitura,,,,
RES-F-TT,11.2292,C,OK,2026-06-28 11:00:02,478,leitura,,,,
,40.0,,,2026-06-28 11:00:02,478,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 11:00:02,478,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,45.4601,C,OK,2026-06-28 11:00:05,479,leitura,,,,
TQ-MIX-LT,78.3603,%,OK,2026-06-28 11:00:05,479,leitura,,,,
TQ-MIX-PT,2.56721,BAR,OK,2026-06-28 11:00:05,479,leitura,,,,
RES-Q-TT,74.9464,C,OK,2026-06-28 11:00:05,479,leitura,,,,
RES-F-TT,10.9956,C,OK,2026-06-28 11:00:05,479,leitura,,,,
,40.0,,,2026-06-28 11:00:05,479,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 11:00:05,479,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,45.5974,C,OK,2026-06-28 11:00:08,480,leitura,,,,
TQ-MIX-LT,79.4963,%,OK,2026-06-28 11:00:08,480,leitura,,,,
TQ-MIX-PT,2.58993,BAR,OK,2026-06-28 11:00:08,480,leitura,,,,
RES-Q-TT,75.2032,C,OK,2026-06-28 11:00:08,480,leitura,,,,
RES-F-TT,10.9933,C,OK,2026-06-28 11:00:08,480,leitura,,,,
,40.0,,,2026-06-28 11:00:08,480,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 11:00:08,480,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,45.5173,C,OK,2026-06-28 11:00:11,481,leitura,,,,
TQ-MIX-LT,80.6323,%,OK,2026-06-28 11:00:11,481,leitura,,,,
TQ-MIX-PT,2.61265,BAR,OK,2026-06-28 11:00:11,481,leitura,,,,
RES-Q-TT,75.2553,C,OK,2026-06-28 11:00:11,481,leitura,,,,
RES-F-TT,10.7587,C,OK,2026-06-28 11:00:11,481,leitura,,,,
,40.0,,,2026-06-28 11:00:11,481,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 11:00:11,481,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,45.5173,C,OK,2026-06-28 11:00:14,482,leitura,,,,
TQ-MIX-LT,80.4323,%,OK,2026-06-28 11:00:14,482,leitura,,,,
TQ-MIX-PT,2.60865,BAR,OK,2026-06-28 11:00:14,482,leitura,,,,
RES-Q-TT,75.0082,C,OK,2026-06-28 11:00:14,482,leitura,,,,
RES-F-TT,10.9418,C,OK,2026-06-28 11:00:14,482,leitura,,,,
,0.0,,,2026-06-28 11:00:14,482,atuador,BOMBA-Q,PRINCIPAL,,
,0.0,,,2026-06-28 11:00:14,482,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,45.5173,C,OK,2026-06-28 11:00:17,483,leitura,,,,
TQ-MIX-LT,80.2323,%,OK,2026-06-28 11:00:17,483,leitura,,,,
TQ-MIX-PT,2.60465,BAR,OK,2026-06-28 11:00:17,483,leitura,,,,
RES-Q-TT,74.8279,C,OK,2026-06-28 11:00:17,483,leitura,,,,
RES-F-TT,11.082,C,OK,2026-06-28 11:00:17,483,leitura,,,,
,0.0,,,2026-06-28 11:00:17,483,atuador,BOMBA-Q,PRINCIPAL,,
,0.0,,,2026-06-28 11:00:17,483,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,45.5173,C,OK,2026-06-28 11:00:20,484,leitura,,,,
TQ-MIX-LT,80.0323,%,OK,2026-06-28 11:00:20,484,leitura,,,,
TQ-MIX-PT,2.60065,BAR,OK,2026-06-28 11:00:20,484,leitura,,,,
RES-Q-TT,74.7924,C,OK,2026-06-28 11:00:20,484,leitura,,,,
RES-F-TT,11.0421,C,OK,2026-06-28 11:00:20,484,leitura,,,,
,0.0,,,2026-06-28 11:00:20,484,atuador,BOMBA-Q,PRINCIPAL,,
,0.0,,,2026-06-28 11:00:20,484,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,45.5173,C,OK,2026-06-28 11:00:23,485,leitura,,,,
TQ-MIX-LT,79.8323,%,OK,2026-06-28 11:00:23,485,leitura,,,,
TQ-MIX-PT,2.59665,BAR,OK,2026-06-28 11:00:23,485,leitura,,,,
RES-Q-TT,75.0039,C,OK,2026-06-28 11:00:23,485,leitura,,,,
RES-F-TT,10.8272,C,OK,2026-06-28 11:00:23,485,leitura,,,,
,0.0,,,2026-06-28 11:00:23,485,atuador,BOMBA-Q,PRINCIPAL,,
,0.0,,,2026-06-28 11:00:23,485,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,45.5173,C,OK,2026-06-28 11:00:26,486,leitura,,,,
TQ-MIX-LT,79.6323,%,OK,2026-06-28 11:00:26,486,leitura,,,,
TQ-MIX-PT,2.59265,BAR,OK,2026-06-28 11:00:26,486,leitura,,,,
RES-Q-TT,75.268,C,OK,2026-06-28 11:00:26,486,leitura,,,,
RES-F-TT,10.6338,C,OK,2026-06-28 11:00:26,486,leitura,,,,
,0.0,,,2026-06-28 11:00:26,486,atuador,BOMBA-Q,PRINCIPAL,,
,0.0,,,2026-06-28 11:00:26,486,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,45.5173,C,OK,2026-06-28 11:00:29,487,leitura,,,,
TQ-MIX-LT,79.4323,%,OK,2026-06-28 11:00:29,487,leitura,,,,
TQ-MIX-PT,2.58865,BAR,OK,2026-06-28 11:00:29,487,leitura,,,,
RES-Q-TT,74.8768,C,OK,2026-06-28 11:00:29,487,leitura,,,,
RES-F-TT,10.731300000000001,C,OK,2026-06-28 11:00:29,487,leitura,,,,
,0.0,,,2026-06-28 11:00:29,487,atuador,BOMBA-Q,PRINCIPAL,,
,0.0,,,2026-06-28 11:00:29,487,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,45.5173,C,OK,2026-06-28 11:00:32,488,leitura,,,,
TQ-MIX-LT,79.2323,%,OK,2026-06-28 11:00:32,488,leitura,,,,
TQ-MIX-PT,2.58465,BAR,OK,2026-06-28 11:00:32,488,leitura,,,,
RES-Q-TT,75.0731,C,OK,2026-06-28 11:00:32,488,leitura,,,,
RES-F-TT,10.9817,C,OK,2026-06-28 11:00:32,488,leitura,,,,
,0.0,,,2026-06-28 11:00:32,488,atuador,BOMBA-Q,PRINCIPAL,,
,0.0,,,2026-06-28 11:00:32,488,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,45.5173,C,OK,2026-06-28 11:00:35,489,leitura,,,,
TQ-MIX-LT,79.0323,%,OK,2026-06-28 11:00:35,489,leitura,,,,
TQ-MIX-PT,2.58065,BAR,OK,2026-06-28 11:00:35,489,leitura,,,,
RES-Q-TT,75.0907,C,OK,2026-06-28 11:00:35,489,leitura,,,,
RES-F-TT,11.2403,C,OK,2026-06-28 11:00:35,489,leitura,,,,
,0.0,,,2026-06-28 11:00:35,489,atuador,BOMBA-Q,PRINCIPAL,,
,0.0,,,2026-06-28 11:00:35,489,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,45.5173,C,OK,2026-06-28 11:00:38,490,leitura,,,,
TQ-MIX-LT,78.8323,%,OK,2026-06-28 11:00:38,490,leitura,,,,
TQ-MIX-PT,2.57665,BAR,OK,2026-06-28 11:00:38,490,leitura,,,,
RES-Q-TT,74.7158,C,OK,2026-06-28 11:00:38,490,leitura,,,,
RES-F-TT,11.3361,C,OK,2026-06-28 11:00:38,490,leitura,,,,
,0.0,,,2026-06-28 11:00:38,490,atuador,BOMBA-Q,PRINCIPAL,,
,0.0,,,2026-06-28 11:00:38,490,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,62.1114,C,OK,2026-06-28 11:00:41,491,leitura,,,,
TQ-MIX-LT,78.9523,%,OK,2026-06-28 11:00:41,491,leitura,,,,
TQ-MIX-PT,2.57905,BAR,OK,2026-06-28 11:00:41,491,leitura,,,,
RES-Q-TT,74.7692,C,OK,2026-06-28 11:00:41,491,leitura,,,,
RES-F-TT,11.4802,C,OK,2026-06-28 11:00:41,491,leitura,,,,
,8.0,,,2026-06-28 11:00:41,491,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 11:00:41,491,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,40.6128,C,OK,2026-06-28 11:00:44,492,leitura,,,,
TQ-MIX-LT,79.2723,%,OK,2026-06-28 11:00:44,492,leitura,,,,
TQ-MIX-PT,2.58545,BAR,OK,2026-06-28 11:00:44,492,leitura,,,,
RES-Q-TT,74.6788,C,OK,2026-06-28 11:00:44,492,leitura,,,,
RES-F-TT,11.4133,C,OK,2026-06-28 11:00:44,492,leitura,,,,
,28.0,,,2026-06-28 11:00:44,492,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 11:00:44,492,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,62.2356,C,OK,2026-06-28 11:00:47,493,leitura,,,,
TQ-MIX-LT,80.1923,%,OK,2026-06-28 11:00:47,493,leitura,,,,
TQ-MIX-PT,2.60385,BAR,OK,2026-06-28 11:00:47,493,leitura,,,,
RES-Q-TT,74.9095,C,OK,2026-06-28 11:00:47,493,leitura,,,,
RES-F-TT,11.5401,C,OK,2026-06-28 11:00:47,493,leitura,,,,
,28.0,,,2026-06-28 11:00:47,493,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 11:00:47,493,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,59.0634,C,OK,2026-06-28 11:00:50,494,leitura,,,,
TQ-MIX-LT,81.1123,%,OK,2026-06-28 11:00:50,494,leitura,,,,
TQ-MIX-PT,2.62225,BAR,OK,2026-06-28 11:00:50,494,leitura,,,,
RES-Q-TT,74.9175,C,OK,2026-06-28 11:00:50,494,leitura,,,,
RES-F-TT,11.5013,C,OK,2026-06-28 11:00:50,494,leitura,,,,
,28.0,,,2026-06-28 11:00:50,494,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 11:00:50,494,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,58.972,C,OK,2026-06-28 11:00:53,495,leitura,,,,
TQ-MIX-LT,82.0323,%,OK,2026-06-28 11:00:53,495,leitura,,,,
TQ-MIX-PT,2.64065,BAR,OK,2026-06-28 11:00:53,495,leitura,,,,
RES-Q-TT,74.7516,C,OK,2026-06-28 11:00:53,495,leitura,,,,
RES-F-TT,11.6333,C,OK,2026-06-28 11:00:53,495,leitura,,,,
,28.0,,,2026-06-28 11:00:53,495,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 11:00:53,495,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,62.2118,C,ALARME,2026-06-28 11:00:56,496,leitura,,,,
TQ-MIX-LT,82.9523,%,ALARME,2026-06-28 11:00:56,496,leitura,,,,
TQ-MIX-PT,2.65905,BAR,OK,2026-06-28 11:00:56,496,leitura,,,,
RES-Q-TT,74.9097,C,OK,2026-06-28 11:00:56,496,leitura,,,,
RES-F-TT,11.4199,C,OK,2026-06-28 11:00:56,496,leitura,,,,
,28.0,,,2026-06-28 11:00:56,496,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 11:00:56,496,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 11:00:56,496,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,60.747,C,ALARME,2026-06-28 11:00:59,497,leitura,,,,
TQ-MIX-LT,83.7603,%,ALARME,2026-06-28 11:00:59,497,leitura,,,,
TQ-MIX-PT,2.67521,BAR,OK,2026-06-28 11:00:59,497,leitura,,,,
RES-Q-TT,74.769,C,OK,2026-06-28 11:00:59,497,leitura,,,,
RES-F-TT,11.6699,C,OK,2026-06-28 11:00:59,497,leitura,,,,
,28.0,,,2026-06-28 11:00:59,497,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 11:00:59,497,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 11:00:59,497,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,62.8835,C,ALARME,2026-06-28 11:01:02,498,leitura,,,,
TQ-MIX-LT,84.4563,%,ALARME,2026-06-28 11:01:02,498,leitura,,,,
TQ-MIX-PT,2.68913,BAR,OK,2026-06-28 11:01:02,498,leitura,,,,
RES-Q-TT,74.6328,C,OK,2026-06-28 11:01:02,498,leitura,,,,
RES-F-TT,11.9696,C,OK,2026-06-28 11:01:02,498,leitura,,,,
,28.0,,,2026-06-28 11:01:02,498,atuador,BOMBA-Q,PRINCIPAL,,
